0X00111705 	 741  	 0X00060000 	 0X00000006 	 2 
0X00210104 	 5375 	 0X00000000 	 0X00000180 	 11
0X00210104 	 5376 	 0X00000000 	 0X00000180 	 10
0X00210104 	 5377 	 0X00000000 	 0X00000180 	 11
0X00210104 	 5378 	 0X00000000 	 0X00000180 	 10
0X00210104 	 5379 	 0X00000000 	 0X00000180 	 11
0X00210104 	 5380 	 0X00000000 	 0X00000180 	 10
0X00210104 	 5381 	 0X00000000 	 0X00000180 	 11
0X00210104 	 5382 	 0X00000000 	 0X00000180 	 10
0X00210104 	 5383 	 0X00000000 	 0X00000180 	 11
0X00210104 	 2276 	 0X01800000 	 0X00000180 	 5 
0X00210104 	 2277 	 0X01800000 	 0X00000180 	 4 
0X00210104 	 2278 	 0X00000000 	 0X00000180 	 5 
0X00210104 	 2279 	 0X00000000 	 0X00000180 	 4 
0X00210104 	 2280 	 0X00000000 	 0X00000180 	 5 
0X00210104 	 2281 	 0X00000000 	 0X00000180 	 4 
0X00210104 	 2282 	 0X00000000 	 0X00000180 	 5 
0X00210104 	 2283 	 0X00000000 	 0X00000180 	 4 
0X00210104 	 2284 	 0X00000000 	 0X01800180 	 5 
0X00210104 	 2285 	 0X00000000 	 0X01800180 	 4 
0X00210104 	 2286 	 0X00000000 	 0X01800180 	 5 
0X00210104 	 2287 	 0X00000000 	 0X01800180 	 4 
0X00210104 	 2300 	 0X01800000 	 0X00000180 	 5 
0X00210104 	 2301 	 0X01800000 	 0X00000180 	 4 
0X00210104 	 2302 	 0X00000000 	 0X00000180 	 5 
0X00210104 	 2303 	 0X00000000 	 0X00000180 	 4 
0X00210104 	 2304 	 0X00000000 	 0X00000180 	 5 
0X00210104 	 2305 	 0X00000000 	 0X00000180 	 4 
0X00210104 	 2306 	 0X00000000 	 0X00000180 	 5 
0X00210104 	 2307 	 0X00000000 	 0X00000180 	 4 
0X00210104 	 2308 	 0X00000000 	 0X01800180 	 5 
0X00210104 	 2309 	 0X00000000 	 0X01800180 	 4 
0X00210104 	 2310 	 0X00000000 	 0X01800180 	 5 
0X00210104 	 2311 	 0X00000000 	 0X01800180 	 4 
0X00210105 	 3140 	 0X01800000 	 0X00000180 	 6 
0X00210105 	 3141 	 0X01800000 	 0X00000180 	 7 
0X00210105 	 3142 	 0X00000000 	 0X00000180 	 6 
0X00210105 	 3143 	 0X00000000 	 0X00000180 	 7 
0X00210105 	 3144 	 0X00000000 	 0X00000180 	 6 
0X00210105 	 3145 	 0X00000000 	 0X00000180 	 7 
0X00210105 	 3146 	 0X00000000 	 0X00000180 	 6 
0X00210105 	 3147 	 0X00000000 	 0X00000180 	 7 
0X00210105 	 3148 	 0X00000000 	 0X00000180 	 6 
0X00210105 	 3149 	 0X00000000 	 0X00000180 	 7 
0X00210105 	 3150 	 0X00000000 	 0X01800180 	 6 
0X00210105 	 3151 	 0X00000000 	 0X01800180 	 7 
0X00210105 	 3164 	 0X03000000 	 0X00000300 	 6 
0X00210105 	 3165 	 0X03000000 	 0X00000300 	 7 
0X00210105 	 3166 	 0X00000000 	 0X00000300 	 6 
0X00210105 	 3167 	 0X00000000 	 0X00000300 	 7 
0X00210105 	 3168 	 0X00000000 	 0X00000300 	 6 
0X00210105 	 3169 	 0X00000000 	 0X00000300 	 7 
0X00210105 	 3170 	 0X00000000 	 0X00000300 	 6 
0X00210105 	 3171 	 0X00000000 	 0X00000300 	 7 
0X00210105 	 3172 	 0X00000000 	 0X00000300 	 6 
0X00210105 	 3173 	 0X00000000 	 0X00000300 	 7 
0X00210105 	 3174 	 0X00000000 	 0X03000300 	 6 
0X00210105 	 3175 	 0X00000000 	 0X03000300 	 7 
0X00210105 	 4148 	 0X01800000 	 0X00000180 	 9 
0X00210105 	 4149 	 0X01800000 	 0X00000180 	 8 
0X00210105 	 4150 	 0X00000000 	 0X00000180 	 9 
0X00210105 	 4151 	 0X00000000 	 0X00000180 	 8 
0X00210105 	 4152 	 0X00000000 	 0X00000180 	 9 
0X00210105 	 4153 	 0X00000000 	 0X00000180 	 8 
0X00210105 	 4154 	 0X00000000 	 0X00000180 	 9 
0X00210105 	 4155 	 0X00000000 	 0X00000180 	 8 
0X00210105 	 4156 	 0X00000000 	 0X00000180 	 9 
0X00210105 	 4157 	 0X00000000 	 0X00000180 	 8 
0X00210105 	 4158 	 0X00000000 	 0X01800180 	 9 
0X00210105 	 4159 	 0X00000000 	 0X01800180 	 8 
0X00210105 	 4172 	 0X01800000 	 0X00000180 	 9 
0X00210105 	 4173 	 0X01800000 	 0X00000180 	 8 
0X00210105 	 4174 	 0X00000000 	 0X00000180 	 9 
0X00210105 	 4175 	 0X00000000 	 0X00000180 	 8 
0X00210105 	 4176 	 0X00000000 	 0X00000180 	 9 
0X00210105 	 4177 	 0X00000000 	 0X00000180 	 8 
0X00210105 	 4178 	 0X00000000 	 0X00000180 	 9 
0X00210105 	 4179 	 0X00000000 	 0X00000180 	 8 
0X00210105 	 4180 	 0X00000000 	 0X00000180 	 9 
0X00210105 	 4181 	 0X00000000 	 0X00000180 	 8 
0X00210105 	 4182 	 0X00000000 	 0X01800180 	 9 
0X00210105 	 4183 	 0X00000000 	 0X01800180 	 8 
0X00210105 	 5396 	 0X01800000 	 0X00000180 	 10
0X00210105 	 5397 	 0X01800000 	 0X00000180 	 11
0X00210105 	 5398 	 0X00000000 	 0X00000180 	 10
0X00210105 	 5399 	 0X00000000 	 0X00000180 	 11
0X00210105 	 5400 	 0X00000000 	 0X00000180 	 10
0X00210105 	 5401 	 0X00000000 	 0X00000180 	 11
0X00210105 	 5402 	 0X00000000 	 0X00000180 	 10
0X00210105 	 5403 	 0X00000000 	 0X00000180 	 11
0X00210105 	 5404 	 0X00000000 	 0X00000180 	 10
0X00210105 	 5405 	 0X00000000 	 0X00000180 	 11
0X00210105 	 5406 	 0X00000000 	 0X00000180 	 10
0X00210105 	 5407 	 0X00000000 	 0X00000180 	 11
0X00210105 	 5420 	 0X01000000 	 0X00000100 	 10
0X00210105 	 5421 	 0X01000000 	 0X00000100 	 11
0X00210105 	 5422 	 0X00000000 	 0X00000100 	 10
0X00210105 	 5423 	 0X00000000 	 0X00000100 	 11
0X00210105 	 5424 	 0X00000000 	 0X00000100 	 10
0X00210105 	 5425 	 0X00000000 	 0X00000100 	 11
0X00210105 	 5426 	 0X00000000 	 0X00000100 	 10
0X00210105 	 5427 	 0X00000000 	 0X00000100 	 11
0X00210105 	 5428 	 0X00000000 	 0X00000100 	 10
0X00210105 	 5429 	 0X00000000 	 0X00000100 	 11
0X00210105 	 5430 	 0X00000000 	 0X00000100 	 10
0X00210105 	 5431 	 0X00000000 	 0X00000100 	 11
0X00210106 	 2324 	 0X03000000 	 0X00000300 	 5 
0X00210106 	 2325 	 0X03000000 	 0X00000300 	 4 
0X00210106 	 2326 	 0X00000000 	 0X00000300 	 5 
0X00210106 	 2327 	 0X00000000 	 0X00000300 	 4 
0X00210106 	 2328 	 0X00000000 	 0X00000300 	 5 
0X00210106 	 2329 	 0X00000000 	 0X00000300 	 4 
0X00210106 	 2330 	 0X00000000 	 0X00000300 	 5 
0X00210106 	 2331 	 0X00000000 	 0X00000300 	 4 
0X00210106 	 2332 	 0X00000000 	 0X03000300 	 5 
0X00210106 	 2333 	 0X00000000 	 0X03000300 	 4 
0X00210106 	 2334 	 0X00000000 	 0X03000300 	 5 
0X00210106 	 2335 	 0X00000000 	 0X03000300 	 4 
0X00210106 	 2348 	 0X03000000 	 0X00000300 	 5 
0X00210106 	 2349 	 0X03000000 	 0X00000300 	 4 
0X00210106 	 2350 	 0X00000000 	 0X00000300 	 5 
0X00210106 	 2351 	 0X00000000 	 0X00000300 	 4 
0X00210106 	 2352 	 0X00000000 	 0X00000300 	 5 
0X00210106 	 2353 	 0X00000000 	 0X00000300 	 4 
0X00210106 	 2354 	 0X00000000 	 0X00000300 	 5 
0X00210106 	 2355 	 0X00000000 	 0X00000300 	 4 
0X00210106 	 2356 	 0X00000000 	 0X03000300 	 5 
0X00210106 	 2357 	 0X00000000 	 0X03000300 	 4 
0X00210106 	 2358 	 0X00000000 	 0X03000300 	 5 
0X00210106 	 2359 	 0X00000000 	 0X03000300 	 4 
0X00210106 	 3188 	 0X03000000 	 0X00000300 	 6 
0X00210106 	 3189 	 0X03000000 	 0X00000300 	 7 
0X00210106 	 3190 	 0X00000000 	 0X00000300 	 6 
0X00210106 	 3191 	 0X00000000 	 0X00000300 	 7 
0X00210106 	 3192 	 0X00000000 	 0X00000300 	 6 
0X00210106 	 3193 	 0X00000000 	 0X00000300 	 7 
0X00210106 	 3194 	 0X00000000 	 0X00000300 	 6 
0X00210106 	 3195 	 0X00000000 	 0X00000300 	 7 
0X00210106 	 3196 	 0X00000000 	 0X00000300 	 6 
0X00210106 	 3197 	 0X00000000 	 0X00000300 	 7 
0X00210106 	 3198 	 0X00000000 	 0X03000300 	 6 
0X00210106 	 3199 	 0X00000000 	 0X03000300 	 7 
0X00210106 	 3212 	 0X02000000 	 0X00000200 	 6 
0X00210106 	 3213 	 0X02000000 	 0X00000200 	 7 
0X00210106 	 3214 	 0X00000000 	 0X00000200 	 6 
0X00210106 	 3215 	 0X00000000 	 0X00000200 	 7 
0X00210106 	 3216 	 0X00000000 	 0X00000200 	 6 
0X00210106 	 3217 	 0X00000000 	 0X00000200 	 7 
0X00210106 	 3218 	 0X00000000 	 0X00000200 	 6 
0X00210106 	 3219 	 0X00000000 	 0X00000200 	 7 
0X00210106 	 3220 	 0X00000000 	 0X00000200 	 6 
0X00210106 	 3221 	 0X00000000 	 0X00000200 	 7 
0X00210106 	 3222 	 0X00000000 	 0X02000200 	 6 
0X00210106 	 3223 	 0X00000000 	 0X02000200 	 7 
0X00210107 	 4196 	 0X01000000 	 0X00000100 	 9 
0X00210107 	 4197 	 0X01000000 	 0X00000100 	 8 
0X00210107 	 4198 	 0X00000000 	 0X00000100 	 9 
0X00210107 	 4199 	 0X00000000 	 0X00000100 	 8 
0X00210107 	 4200 	 0X00000000 	 0X00000100 	 9 
0X00210107 	 4201 	 0X00000000 	 0X00000100 	 8 
0X00210107 	 4202 	 0X00000000 	 0X00000100 	 9 
0X00210107 	 4203 	 0X00000000 	 0X00000100 	 8 
0X00210107 	 4204 	 0X00000000 	 0X00000100 	 9 
0X00210107 	 4205 	 0X00000000 	 0X00000100 	 8 
0X00210107 	 4206 	 0X00000000 	 0X01000100 	 9 
0X00210107 	 4207 	 0X00000000 	 0X01000100 	 8 
0X00210107 	 4220 	 0X03000000 	 0X00000300 	 9 
0X00210107 	 4221 	 0X03000000 	 0X00000300 	 8 
0X00210107 	 4222 	 0X00000000 	 0X00000300 	 9 
0X00210107 	 4223 	 0X00000000 	 0X00000300 	 8 
0X00210107 	 4224 	 0X00000000 	 0X00000300 	 9 
0X00210107 	 4225 	 0X00000000 	 0X00000300 	 8 
0X00210107 	 4226 	 0X00000000 	 0X00000300 	 9 
0X00210107 	 4227 	 0X00000000 	 0X00000300 	 8 
0X00210107 	 4228 	 0X00000000 	 0X00000300 	 9 
0X00210107 	 4229 	 0X00000000 	 0X00000300 	 8 
0X00210107 	 4230 	 0X00000000 	 0X03000300 	 9 
0X00210107 	 4231 	 0X00000000 	 0X03000300 	 8 
0X00210107 	 4244 	 0X03000000 	 0X00000300 	 9 
0X00210107 	 4245 	 0X03000000 	 0X00000300 	 8 
0X00210107 	 4246 	 0X00000000 	 0X00000300 	 9 
0X00210107 	 4247 	 0X00000000 	 0X00000300 	 8 
0X00210107 	 4248 	 0X00000000 	 0X00000300 	 9 
0X00210107 	 4249 	 0X00000000 	 0X00000300 	 8 
0X00210107 	 4250 	 0X00000000 	 0X00000300 	 9 
0X00210107 	 4251 	 0X00000000 	 0X00000300 	 8 
0X00210107 	 4252 	 0X00000000 	 0X00000300 	 9 
0X00210107 	 4253 	 0X00000000 	 0X00000300 	 8 
0X00210107 	 4254 	 0X00000000 	 0X03000300 	 9 
0X00210107 	 4255 	 0X00000000 	 0X03000300 	 8 
0X00210107 	 4268 	 0X02000000 	 0X00000200 	 9 
0X00210107 	 4269 	 0X02000000 	 0X00000200 	 8 
0X00210107 	 4270 	 0X00000000 	 0X00000200 	 9 
0X00210107 	 4271 	 0X00000000 	 0X00000200 	 8 
0X00210107 	 4272 	 0X00000000 	 0X00000200 	 9 
0X00210107 	 4273 	 0X00000000 	 0X00000200 	 8 
0X00210107 	 4274 	 0X00000000 	 0X00000200 	 9 
0X00210107 	 4275 	 0X00000000 	 0X00000200 	 8 
0X00210107 	 4276 	 0X00000000 	 0X00000200 	 9 
0X00210107 	 4277 	 0X00000000 	 0X00000200 	 8 
0X00210107 	 4278 	 0X00000000 	 0X02000200 	 9 
0X00210107 	 4279 	 0X00000000 	 0X02000200 	 8 
0X00210107 	 5444 	 0X03000000 	 0X00000300 	 10
0X00210107 	 5445 	 0X03000000 	 0X00000300 	 11
0X00210107 	 5446 	 0X00000000 	 0X00000300 	 10
0X00210107 	 5447 	 0X00000000 	 0X00000300 	 11
0X00210107 	 5448 	 0X00000000 	 0X00000300 	 10
0X00210107 	 5449 	 0X00000000 	 0X00000300 	 11
0X00210107 	 5450 	 0X00000000 	 0X00000300 	 10
0X00210107 	 5451 	 0X00000000 	 0X00000300 	 11
0X00210107 	 5452 	 0X00000000 	 0X00000300 	 10
0X00210107 	 5453 	 0X00000000 	 0X00000300 	 11
0X00210107 	 5454 	 0X00000000 	 0X00000300 	 10
0X00210107 	 5455 	 0X00000000 	 0X00000300 	 11
0X00210107 	 5468 	 0X03000000 	 0X00000300 	 10
0X00210107 	 5469 	 0X03000000 	 0X00000300 	 11
0X00210107 	 5470 	 0X00000000 	 0X00000300 	 10
0X00210107 	 5471 	 0X00000000 	 0X00000300 	 11
0X00210107 	 5472 	 0X00000000 	 0X00000300 	 10
0X00210107 	 5473 	 0X00000000 	 0X00000300 	 11
0X00210107 	 5474 	 0X00000000 	 0X00000300 	 10
0X00210107 	 5475 	 0X00000000 	 0X00000300 	 11
0X00210107 	 5476 	 0X00000000 	 0X00000300 	 10
0X00210107 	 5477 	 0X00000000 	 0X00000300 	 11
0X00210107 	 5478 	 0X00000000 	 0X00000300 	 10
0X00210107 	 5479 	 0X00000000 	 0X00000300 	 11
0X00210108 	 4292 	 0X06000000 	 0X00000600 	 9 
0X00210108 	 4293 	 0X06000000 	 0X00000600 	 8 
0X00210108 	 4294 	 0X00000000 	 0X00000600 	 9 
0X00210108 	 4295 	 0X00000000 	 0X00000600 	 8 
0X00210108 	 4296 	 0X00000000 	 0X00000600 	 9 
0X00210108 	 4297 	 0X00000000 	 0X00000600 	 8 
0X00210108 	 4298 	 0X00000000 	 0X00000600 	 9 
0X00210108 	 4299 	 0X00000000 	 0X00000600 	 8 
0X00210108 	 4300 	 0X00000000 	 0X00000600 	 9 
0X00210108 	 4301 	 0X00000000 	 0X00000600 	 8 
0X00210108 	 4302 	 0X00000000 	 0X06000600 	 9 
0X00210108 	 4303 	 0X00000000 	 0X06000600 	 8 
0X00210108 	 4316 	 0X06000000 	 0X00000600 	 9 
0X00210108 	 4317 	 0X06000000 	 0X00000600 	 8 
0X00210108 	 4318 	 0X00000000 	 0X00000600 	 9 
0X00210108 	 4319 	 0X00000000 	 0X00000600 	 8 
0X00210108 	 4320 	 0X00000000 	 0X00000600 	 9 
0X00210108 	 4321 	 0X00000000 	 0X00000600 	 8 
0X00210108 	 4322 	 0X00000000 	 0X00000600 	 9 
0X00210108 	 4323 	 0X00000000 	 0X00000600 	 8 
0X00210108 	 4324 	 0X00000000 	 0X00000600 	 9 
0X00210108 	 4325 	 0X00000000 	 0X00000600 	 8 
0X00210108 	 4326 	 0X00000000 	 0X06000600 	 9 
0X00210108 	 4327 	 0X00000000 	 0X06000600 	 8 
0X00210108 	 4340 	 0X04000000 	 0X00000400 	 9 
0X00210108 	 4341 	 0X04000000 	 0X00000400 	 8 
0X00210108 	 4342 	 0X00000000 	 0X00000400 	 9 
0X00210108 	 4343 	 0X00000000 	 0X00000400 	 8 
0X00210108 	 4344 	 0X00000000 	 0X00000400 	 9 
0X00210108 	 4345 	 0X00000000 	 0X00000400 	 8 
0X00210108 	 4346 	 0X00000000 	 0X00000400 	 9 
0X00210108 	 4347 	 0X00000000 	 0X00000400 	 8 
0X00210108 	 4348 	 0X00000000 	 0X00000400 	 9 
0X00210108 	 4349 	 0X00000000 	 0X00000400 	 8 
0X00210108 	 4350 	 0X00000000 	 0X04000400 	 9 
0X00210108 	 4351 	 0X00000000 	 0X04000400 	 8 
0X00210108 	 4364 	 0X0c000000 	 0X00000c00 	 9 
0X00210108 	 4365 	 0X0c000000 	 0X00000c00 	 8 
0X00210108 	 4366 	 0X00000000 	 0X00000c00 	 9 
0X00210108 	 4367 	 0X00000000 	 0X00000c00 	 8 
0X00210108 	 4368 	 0X00000000 	 0X00000c00 	 9 
0X00210108 	 4369 	 0X00000000 	 0X00000c00 	 8 
0X00210108 	 4370 	 0X00000000 	 0X00000c00 	 9 
0X00210108 	 4371 	 0X00000000 	 0X00000c00 	 8 
0X00210108 	 4372 	 0X00000000 	 0X00000c00 	 9 
0X00210108 	 4373 	 0X00000000 	 0X00000c00 	 8 
0X00210108 	 4374 	 0X00000000 	 0X0c000c00 	 9 
0X00210108 	 4375 	 0X00000000 	 0X0c000c00 	 8 
0X00210108 	 3236 	 0X06000000 	 0X00000600 	 6 
0X00210108 	 3237 	 0X06000000 	 0X00000600 	 7 
0X00210108 	 3238 	 0X00000000 	 0X00000600 	 6 
0X00210108 	 3239 	 0X00000000 	 0X00000600 	 7 
0X00210108 	 3240 	 0X00000000 	 0X00000600 	 6 
0X00210108 	 3241 	 0X00000000 	 0X00000600 	 7 
0X00210108 	 3242 	 0X00000000 	 0X00000600 	 6 
0X00210108 	 3243 	 0X00000000 	 0X00000600 	 7 
0X00210108 	 3244 	 0X00000000 	 0X00000600 	 6 
0X00210108 	 3245 	 0X00000000 	 0X00000600 	 7 
0X00210108 	 3246 	 0X00000000 	 0X06000600 	 6 
0X00210108 	 3247 	 0X00000000 	 0X06000600 	 7 
0X00210108 	 3260 	 0X06000000 	 0X00000600 	 6 
0X00210108 	 3261 	 0X06000000 	 0X00000600 	 7 
0X00210108 	 3262 	 0X00000000 	 0X00000600 	 6 
0X00210108 	 3263 	 0X00000000 	 0X00000600 	 7 
0X00210108 	 3264 	 0X00000000 	 0X00000600 	 6 
0X00210108 	 3265 	 0X00000000 	 0X00000600 	 7 
0X00210108 	 3266 	 0X00000000 	 0X00000600 	 6 
0X00210108 	 3267 	 0X00000000 	 0X00000600 	 7 
0X00210108 	 3268 	 0X00000000 	 0X00000600 	 6 
0X00210108 	 3269 	 0X00000000 	 0X00000600 	 7 
0X00210108 	 3270 	 0X00000000 	 0X06000600 	 6 
0X00210108 	 3271 	 0X00000000 	 0X06000600 	 7 
0X00210109 	 2372 	 0X06000000 	 0X00000600 	 5 
0X00210109 	 2373 	 0X06000000 	 0X00000600 	 4 
0X00210109 	 2374 	 0X00000000 	 0X00000600 	 5 
0X00210109 	 2375 	 0X00000000 	 0X00000600 	 4 
0X00210109 	 2376 	 0X00000000 	 0X00000600 	 5 
0X00210109 	 2377 	 0X00000000 	 0X00000600 	 4 
0X00210109 	 2378 	 0X00000000 	 0X00000600 	 5 
0X00210109 	 2379 	 0X00000000 	 0X00000600 	 4 
0X00210109 	 2380 	 0X00000000 	 0X06000600 	 5 
0X00210109 	 2381 	 0X00000000 	 0X06000600 	 4 
0X00210109 	 2382 	 0X00000000 	 0X06000600 	 5 
0X00210109 	 2383 	 0X00000000 	 0X06000600 	 4 
0X00210109 	 2396 	 0X06000000 	 0X00000600 	 5 
0X00210109 	 2397 	 0X06000000 	 0X00000600 	 4 
0X00210109 	 2398 	 0X00000000 	 0X00000600 	 5 
0X00210109 	 2399 	 0X00000000 	 0X00000600 	 4 
0X00210109 	 2400 	 0X00000000 	 0X00000600 	 5 
0X00210109 	 2401 	 0X00000000 	 0X00000600 	 4 
0X00210109 	 2402 	 0X00000000 	 0X00000600 	 5 
0X00210109 	 2403 	 0X00000000 	 0X00000600 	 4 
0X00210109 	 2404 	 0X00000000 	 0X06000600 	 5 
0X00210109 	 2405 	 0X00000000 	 0X06000600 	 4 
0X00210109 	 2406 	 0X00000000 	 0X06000600 	 5 
0X00210109 	 2407 	 0X00000000 	 0X06000600 	 4 
0X00210109 	 5492 	 0X03000000 	 0X00000300 	 10
0X00210109 	 5493 	 0X03000000 	 0X00000300 	 11
0X00210109 	 5494 	 0X00000000 	 0X00000300 	 10
0X00210109 	 5495 	 0X00000000 	 0X00000300 	 11
0X00210109 	 5496 	 0X00000000 	 0X00000300 	 10
0X00210109 	 5497 	 0X00000000 	 0X00000300 	 11
0X00210109 	 5498 	 0X00000000 	 0X00000300 	 10
0X00210109 	 5499 	 0X00000000 	 0X00000300 	 11
0X00210109 	 5500 	 0X00000000 	 0X00000300 	 10
0X00210109 	 5501 	 0X00000000 	 0X00000300 	 11
0X00210109 	 5502 	 0X00000000 	 0X00000300 	 10
0X00210109 	 5503 	 0X00000000 	 0X00000300 	 11
0X00210109 	 5516 	 0X02000000 	 0X00000200 	 10
0X00210109 	 5517 	 0X02000000 	 0X00000200 	 11
0X00210109 	 5518 	 0X00000000 	 0X00000200 	 10
0X00210109 	 5519 	 0X00000000 	 0X00000200 	 11
0X00210109 	 5520 	 0X00000000 	 0X00000200 	 10
0X00210109 	 5521 	 0X00000000 	 0X00000200 	 11
0X00210109 	 5522 	 0X00000000 	 0X00000200 	 10
0X00210109 	 5523 	 0X00000000 	 0X00000200 	 11
0X00210109 	 5524 	 0X00000000 	 0X00000200 	 10
0X00210109 	 5525 	 0X00000000 	 0X00000200 	 11
0X00210109 	 5526 	 0X00000000 	 0X00000200 	 10
0X00210109 	 5527 	 0X00000000 	 0X00000200 	 11
0X00210109 	 5540 	 0X06000000 	 0X00000600 	 10
0X00210109 	 5541 	 0X06000000 	 0X00000600 	 11
0X00210109 	 5542 	 0X00000000 	 0X00000600 	 10
0X00210109 	 5543 	 0X00000000 	 0X00000600 	 11
0X00210109 	 5544 	 0X00000000 	 0X00000600 	 10
0X00210109 	 5545 	 0X00000000 	 0X00000600 	 11
0X00210109 	 5546 	 0X00000000 	 0X00000600 	 10
0X00210109 	 5547 	 0X00000000 	 0X00000600 	 11
0X00210109 	 5548 	 0X00000000 	 0X00000600 	 10
0X00210109 	 5549 	 0X00000000 	 0X00000600 	 11
0X00210109 	 5550 	 0X00000000 	 0X00000600 	 10
0X00210109 	 5551 	 0X00000000 	 0X00000600 	 11
0X00210109 	 5564 	 0X06000000 	 0X00000600 	 10
0X00210109 	 5565 	 0X06000000 	 0X00000600 	 11
0X00210109 	 5566 	 0X00000000 	 0X00000600 	 10
0X00210109 	 5567 	 0X00000000 	 0X00000600 	 11
0X00210109 	 5568 	 0X00000000 	 0X00000600 	 10
0X00210109 	 5569 	 0X00000000 	 0X00000600 	 11
0X00210109 	 5570 	 0X00000000 	 0X00000600 	 10
0X00210109 	 5571 	 0X00000000 	 0X00000600 	 11
0X00210109 	 5572 	 0X00000000 	 0X00000600 	 10
0X00210109 	 5573 	 0X00000000 	 0X00000600 	 11
0X00210109 	 5574 	 0X00000000 	 0X00000600 	 10
0X00210109 	 5575 	 0X00000000 	 0X00000600 	 11
0X0021010a 	 5588 	 0X04000000 	 0X00000400 	 10
0X0021010a 	 5589 	 0X04000000 	 0X00000400 	 11
0X0021010a 	 5590 	 0X00000000 	 0X00000400 	 10
0X0021010a 	 5591 	 0X00000000 	 0X00000400 	 11
0X0021010a 	 5592 	 0X00000000 	 0X00000400 	 10
0X0021010a 	 5593 	 0X00000000 	 0X00000400 	 11
0X0021010a 	 5594 	 0X00000000 	 0X00000400 	 10
0X0021010a 	 5595 	 0X00000000 	 0X00000400 	 11
0X0021010a 	 5596 	 0X00000000 	 0X00000400 	 10
0X0021010a 	 5597 	 0X00000000 	 0X00000400 	 11
0X0021010a 	 5598 	 0X00000000 	 0X00000400 	 10
0X0021010a 	 5599 	 0X00000000 	 0X00000400 	 11
0X0021010a 	 5612 	 0X0c000000 	 0X00000c00 	 10
0X0021010a 	 5613 	 0X0c000000 	 0X00000c00 	 11
0X0021010a 	 5614 	 0X00000000 	 0X00000c00 	 10
0X0021010a 	 5615 	 0X00000000 	 0X00000c00 	 11
0X0021010a 	 5616 	 0X00000000 	 0X00000c00 	 10
0X0021010a 	 5617 	 0X00000000 	 0X00000c00 	 11
0X0021010a 	 5618 	 0X00000000 	 0X00000c00 	 10
0X0021010a 	 5619 	 0X00000000 	 0X00000c00 	 11
0X0021010a 	 5620 	 0X00000000 	 0X00000c00 	 10
0X0021010a 	 5621 	 0X00000000 	 0X00000c00 	 11
0X0021010a 	 5622 	 0X00000000 	 0X00000c00 	 10
0X0021010a 	 5623 	 0X00000000 	 0X00000c00 	 11
0X0021010a 	 2420 	 0X0c000000 	 0X00000c00 	 5 
0X0021010a 	 2421 	 0X0c000000 	 0X00000c00 	 4 
0X0021010a 	 2422 	 0X00000000 	 0X00000c00 	 5 
0X0021010a 	 2423 	 0X00000000 	 0X00000c00 	 4 
0X0021010a 	 2424 	 0X00000000 	 0X00000c00 	 5 
0X0021010a 	 2425 	 0X00000000 	 0X00000c00 	 4 
0X0021010a 	 2426 	 0X00000000 	 0X00000c00 	 5 
0X0021010a 	 2427 	 0X00000000 	 0X00000c00 	 4 
0X0021010a 	 2428 	 0X00000000 	 0X0c000c00 	 5 
0X0021010a 	 2429 	 0X00000000 	 0X0c000c00 	 4 
0X0021010a 	 2430 	 0X00000000 	 0X0c000c00 	 5 
0X0021010a 	 2431 	 0X00000000 	 0X0c000c00 	 4 
0X0021010a 	 2444 	 0X0c000000 	 0X00000c00 	 5 
0X0021010a 	 2445 	 0X0c000000 	 0X00000c00 	 4 
0X0021010a 	 2446 	 0X00000000 	 0X00000c00 	 5 
0X0021010a 	 2447 	 0X00000000 	 0X00000c00 	 4 
0X0021010a 	 2448 	 0X00000000 	 0X00000c00 	 5 
0X0021010a 	 2449 	 0X00000000 	 0X00000c00 	 4 
0X0021010a 	 2450 	 0X00000000 	 0X00000c00 	 5 
0X0021010a 	 2451 	 0X00000000 	 0X00000c00 	 4 
0X0021010a 	 2452 	 0X00000000 	 0X0c000c00 	 5 
0X0021010a 	 2453 	 0X00000000 	 0X0c000c00 	 4 
0X0021010a 	 2454 	 0X00000000 	 0X0c000c00 	 5 
0X0021010a 	 2455 	 0X00000000 	 0X0c000c00 	 4 
0X0021010a 	 5636 	 0X0c000000 	 0X00000c00 	 10
0X0021010a 	 5637 	 0X0c000000 	 0X00000c00 	 11
0X0021010a 	 5638 	 0X00000000 	 0X00000c00 	 10
0X0021010a 	 5639 	 0X00000000 	 0X00000c00 	 11
0X0021010a 	 5640 	 0X00000000 	 0X00000c00 	 10
0X0021010a 	 5641 	 0X00000000 	 0X00000c00 	 11
0X0021010a 	 5642 	 0X00000000 	 0X00000c00 	 10
0X0021010a 	 5643 	 0X00000000 	 0X00000c00 	 11
0X0021010a 	 5644 	 0X00000000 	 0X00000c00 	 10
0X0021010a 	 5645 	 0X00000000 	 0X00000c00 	 11
0X0021010a 	 5646 	 0X00000000 	 0X00000c00 	 10
0X0021010a 	 5647 	 0X00000000 	 0X00000c00 	 11
0X0021010a 	 5660 	 0X0c000000 	 0X00000c00 	 10
0X0021010a 	 5661 	 0X0c000000 	 0X00000c00 	 11
0X0021010a 	 5662 	 0X00000000 	 0X00000c00 	 10
0X0021010a 	 5663 	 0X00000000 	 0X00000c00 	 11
0X0021010a 	 5664 	 0X00000000 	 0X00000c00 	 10
0X0021010a 	 5665 	 0X00000000 	 0X00000c00 	 11
0X0021010a 	 5666 	 0X00000000 	 0X00000c00 	 10
